,link,fsa,name,price,size,image_url,brand,special_feature,item_dimension,product_benefit,special_use,item_weight,reviews,rating,5 star,4 star,3 star,2 star,1 star,discontinued,product_dimension,model_number,first_date,manufacturer,asin,origin_country,ingredients,cat
526,https://www.amazon.com/Zyrtec-Allergy-Relief-Tablets-Bundle/dp/B08M744823/ref=sr_1_600?c=ts&keywords=Allergy+Medicine&qid=1699385508&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-600&ts_id=3760991,,"Zyrtec Zyrtec 24 Hour Allergy Relief Tablets, Bundle with 1 X 45ct and 1 X 3ct Travel Pack, 45 Count (Pack of 12)",383.66,,https://m.media-amazon.com/images/I/81HBrJwY9mL._AC_UL320_.jpg,Zyrtec,,11.9 x 7 x 10.8 inches,Allergy Control,"Allergy, Fever",,0,,0%,0%,0%,0%,0%,,11.9 x 7 x 10.8 inches; 2.7 Pounds,,9-Mar-20,"Johnson & Johnson Consumer, Inc",B08M744823,Switzerland,,alg
527,https://www.amazon.com/Seasonal-Allergies-200-Pills-Teapills/dp/B007FFODCO/ref=sr_1_590?c=ts&keywords=Allergy+Medicine&qid=1699385508&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-590&ts_id=3760991,,"Seasonal Allergies, 200 Pills, Pe Min Gan Wan, Teapills",22.94,200 Count (Pack of 1),https://m.media-amazon.com/images/I/81aogPZLZSL._AC_UL320_.jpg,Jade Dragon,,,,,,72,4.3,67%,15%,3%,8%,7%,No,,,2-Feb-13,Nuherbs,B007FFODCO,,Xin Yi Hua (Magnolia Flower) Magnolia spp.; Flos 14.00% Qiang Huo (Notopterygium Root) Notopterygium spp;Rhizoma seuRadix 12.00% Man Jing Zi (Chaste Tree Fruit) Vitex spp.; Fructus 9.00% Sheng Ma (Lu) (Chinese Cimicifuga Rhizome) Cimicifuga foetida; Rhizoma 9.00% Cang Er Zi (Xanthium Fruit) Xanthium sibiricum; Fructus 9.00% Fang Feng (Siler) Saposhnikovia divaricata; Radix 9.00% Gao Ben (Chinese Lovage Root) Ligusticum spp.; Radix 9.00% Chuan Xiong (Sichuan Lovage Root) Ligusticum chuanxiong; Radix 9.00% Bai Zhi (Fragrant Angelica Root) Angelica dahurica; Radix 9.00% Gan Cao (Licorice Root) Glycyrrhiza spp.; Radix 6.00% Gui Zhi (Cassia Twig) Cinnamomum cassia; Ramulus 5.00%,alg
528,https://www.amazon.com/Equate-Drowsy-Allergy-Compare-Claritin/dp/B001SR9T10/ref=sr_1_557?c=ts&keywords=Allergy+Medicine&qid=1699385383&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-557&ts_id=3760991,,Equate Non Drowsy Allergy Relief 10mg/10 tabs,9.99,,https://m.media-amazon.com/images/I/81MBeoViZcL._AC_UL320_.jpg,Equate,Non Drowsy,0.8 x 4.05 x 3.07 inches,,"Allergy, Cold, Fever",0.4 Ounces,2,5,100%,0%,0%,0%,0%,,0.8 x 4.05 x 3.07 inches; 0.4 Ounces,,12-Feb-09,WAL MART,B001SR9T10,,"Active Ingredient in each Tablet: Loratadine 10 mg. Active Ingredient in each Tablet: Loratadine 10 mg. Inactive Ingredients: Lactose Monohydrate, Magnesium Stearate, Providone, Pregelatinized Starch.",alg
529,https://www.amazon.com/SCHMIDT-EMPIRE-Diphenhydramine-Antihistamine-SchmidtEmpireSticker/dp/B0CCKX7FYN/ref=sr_1_599?c=ts&keywords=Allergy+Medicine&qid=1699385508&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-599&ts_id=3760991,,"SCHMIDT EMPIRE Equate Allergy Relief Tablets with Diphenhydramine Hcl 25mg Antihistamine, 365 Count +SchmidtEmpireSticker (1)",21.22,,https://m.media-amazon.com/images/I/61V-Rz0C7iL._AC_UL320_.jpg,SCHMIDT EMPIRE,,4.35 x 4 x 1.8 inches,Temporarily relieves symptoms due to hay fever or respiratory allergies,,,0,,0%,0%,0%,0%,0%,,4.35 x 4 x 1.8 inches; 4.27 Ounces,,22-Jul-23,Schmidt Empire Equate,B0CCKX7FYN,,Diphenhydramine HCl 25 mg,alg
530,https://www.amazon.com/Irwin-Naturals-Aller-Pure-Soft-Gels-Non-Drowsy/dp/B0CFNT2BY7/ref=sr_1_582?c=ts&keywords=Allergy+Medicine&qid=1699504522&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-582&ts_id=3760991,,"Irwin Naturals Aller-Pure - 54 Liquid Soft-Gels - Histamine Support with Quercetin, Luteolin & Rutin - Non-Drowsy Formula",34.99,Softgel,https://m.media-amazon.com/images/I/71sL7bO6vgL._AC_UL320_.jpg,Irwin Naturals,,2.5 x 2.5 x 4.75 inches,,,,0,,0%,0%,0%,0%,0%,,2.5 x 2.5 x 4.75 inches; 9.6 Ounces,,14-Aug-23,Irwin Naturals,B0CFNT2BY7,USA,"Gelatin, purified water, glycerin, beeswax, sunflower lecithin, maltodextrin, annatto (color), titanium dioxide (color), dextrin, St. John's bread (carob) (color) and turmeric (color).Contains: Fish (anchovy, sardine) No preservatives added.",alg
531,https://www.amazon.com/CLARITIN-Hour-Allergy-RediTabs-Tablets/dp/B000QI6RYE/ref=sr_1_602?c=ts&keywords=Allergy+Medicine&qid=1699385508&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-602&ts_id=3760991,,CLARITIN 24 Hour Allergy RediTabs 30 Tablets,28.32,30 Count (Pack of 1),https://m.media-amazon.com/images/I/810x8I2xIiL._AC_UL320_.jpg,,,,,,,782,4.8,88%,9%,2%,1%,1%,No,,MERCK974139,11-May-07,Claritin,B000QI6RYE,,"Inactive Ingredients: Anhydrous Citric Acid, Gelatin, Mannitol, Mint Flavor, Loratadine 10 mg (Antihistamine).",alg
532,https://www.amazon.com/Pressure-Bell-Lifestyle-Products-Manufacturer/dp/B08925MD74/ref=sr_1_476?c=ts&keywords=Allergy+Medicine&qid=1699384907&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-476&ts_id=3760991,,"Bell Healthy Blood Pressure Support™ Unique Blend - Natural Blend of Green Coffee Bean Extract, Garlic & Celery Seed Extract Lower Blood Pressure Supplements- 60 Capsules,Vegan,Non-GMO",23.85,Adult,https://m.media-amazon.com/images/I/71MFtFGKrPL._AC_UL320_.jpg,Bell,,,,,,188,4.4,70%,14%,5%,3%,8%,,2.5 x 2.5 x 5.5 inches; 3.2 Ounces,,21-May-20,Bell Lifestyle Products,B08925MD74,,"Proprietary blend 2.75 g: Green coffee bean extract (bean), 334 mg chlorogenic acid, 13.4 mg caffeine, Celery extract (seed), Garlic extract (bulb), Naticol® 1000 Marine Collagen, Parsley extract (leaf), Passionflower extract (aerial parts), Barberry extract (root), Pomegranate extract (fruit) ▒ Allergen-free (Soy, Dairy, Gluten) and Non-GMO",alg
533,https://www.amazon.com/ClearLife-Strength-Symptom-Allergy-Homeopathic/dp/B0C53PM55Y/ref=sr_1_597?c=ts&keywords=Allergy+Medicine&qid=1699385508&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-597&ts_id=3760991,,ClearLife Extra Strength Multi Symptom Allergy Relief Bundle Homeopathic Nasal Spray - 0.68 oz + Natural Allergy Relief Tablets - 60 Count,23.38,,https://m.media-amazon.com/images/I/81k8P8PqbZL._AC_UL320_.jpg,MediNatura,Non Drowsy,,"Allergy Relief,Allergy Support,Relieves Nasal",,,1,5,100%,0%,0%,0%,0%,,,,9-Apr-22,,B0C53PM55Y,,,alg
534,https://www.amazon.com/Benadryl-Ultratabs-Antihistamine-Allergy-Diphenhydramine/dp/B09LKRHCXT/ref=sr_1_601?c=ts&keywords=Allergy+Medicine&qid=1699385508&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-601&ts_id=3760991,,"Benadryl Ultratabs Antihistamine Allergy Relief with Diphenhydramine HCl, 24 Count (Pack of 2)",10.96,24 Count (Pack of 2),https://m.media-amazon.com/images/I/41qfsPZUDLL._AC_UL320_.jpg,Benadryl,,,Allergy Control,Allergy,,1,4,0%,100%,0%,0%,0%,,,,10-Nov-21,,B09LKRHCXT,USA,,alg
535,https://www.amazon.com/Aller-Tec-Cetirizine-Hydrochloride-Antihistamine-10mg-Tablets/dp/B00198V9OS/ref=sr_1_495?c=ts&keywords=Allergy+Medicine&qid=1699385028&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-495&ts_id=3760991,,"Aller-Tec-Cetirizine Hydrochloride Antihistamine 10mg, 300 Tablets",19.99,300 Count (Pack of 1),https://m.media-amazon.com/images/I/A1WN2doRJ3L._AC_UL320_.jpg,Cetirizine Hydrocloride Tablets,,,,Fever,4 Ounces,54,4.8,87%,11%,0%,2%,0%,No,,,22-Nov-04,Kirkland Signature,B00198V9OS,,,alg
536,https://www.amazon.com/Goodsense-Childrens-Cetirizine-Hydrochloride-GoodSense/dp/B0854FQK5V/ref=sr_1_604?c=ts&keywords=Allergy+Medicine&qid=1699385621&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-604&ts_id=3760991,,"Goodsense Children's All-Day Allergy, Cetirizine Hydrochloride Oral Solution 1 Mg/ml, Grape, 4 Fluid Ounce and GoodSense All Day Allergy, Cetirizine HCL Tablets, 10 mg, 365 Count",22.91,,https://m.media-amazon.com/images/I/61-nw1Fa6+L._AC_UL320_.jpg,GoodSense,Targeted,,,"Allergy, Fever",,0,,0%,0%,0%,0%,0%,,,,24-Feb-20,,B0854FQK5V,,,alg
537,https://www.amazon.com/Indoor-Outdoor-Allergy-Test-Home/dp/B09FM6CHWD/ref=sr_1_586?c=ts&keywords=Allergy+Medicine&qid=1699504532&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-586&ts_id=3760991,,Indoor & Outdoor Allergy Test – 48 Airborne Allergens – Spores & Pollens Home-to-Lab Screening – Ages 18+ – Verisana,199.00,,https://m.media-amazon.com/images/I/61KRWTA-nwL._AC_UL320_.jpg,,,,,,,10,4.8,82%,18%,0%,0%,0%,,,,7-Sep-21,Verisana,B09FM6CHWD,,,alg
538,https://www.amazon.com/Major-Pharmaceuticals-Banophen-Diphenhydramine-Antihistamine/dp/B0094KNCNO/ref=sr_1_598?c=ts&keywords=Allergy+Medicine&qid=1699385508&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-598&ts_id=3760991,FSA or HSA eligible,"Major Pharmaceuticals Banophen Diphenhydramine 25mg, Antihistamine, 1000 Capsules",21.43,Capsule,https://m.media-amazon.com/images/I/61c8R83MMeL._AC_UL320_.jpg,MAJOR,,5.5 x 3.5 x 3.5 inches,Blemishes Treatment,,0.26 Kilograms,492,4.8,85%,10%,3%,1%,2%,No,5.5 x 3.5 x 3.5 inches; 9.14 Ounces,8239,27-Aug-12,Major Pharmaceuticals,B0094KNCNO,,,alg
539,https://www.amazon.com/CETIRIZINE-TAB-100-Health-Beauty/dp/B00194508I/ref=sr_1_604?c=ts&keywords=Allergy+Medicine&qid=1699385508&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-604&ts_id=3760991,FSA or HSA eligible,CETIRIZINE 10 MG TAB 100 [Health and Beauty],7.95,100 Count (Pack of 1),https://m.media-amazon.com/images/I/71wZeeANfpL._AC_UL320_.jpg,PERRIGO PHARMACEUTICALS Company,,2.5 x 1.4 x 1.3 inches,Allergy Control,,,1065,4.7,81%,11%,3%,3%,3%,No,2.5 x 1.4 x 1.3 inches; 0.63 Ounces,,7-May-08,Cetirizine,B00194508I,,Cetirizine HCL 10mg,alg
540,https://www.amazon.com/KIRKLAND-SIGNATURE-Aller-Flo-Fluticasone-Propionate/dp/B08KTLHTVK/ref=sr_1_605?c=ts&keywords=Allergy+Medicine&qid=1699385621&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-605&ts_id=3760991,,rjkq Aller-Flo Fluticasone Propionate 2,28.79,0.54 Fl Oz (Pack of 5),https://m.media-amazon.com/images/I/71qiIIbxPiL._AC_UL320_.jpg,Green Hills,Non Drowsy,6.5 x 1.54 x 4.8 inches,Allergy Control,,11.68 Ounces,193,4.8,84%,14%,2%,0%,1%,,6.5 x 1.54 x 4.8 inches; 11.68 Ounces,,8-Oct-20,,B08KTLHTVK,,,alg
542,https://www.amazon.com/AllWell-Medication-Antihistamine-Fexofenadine-Hydrochloride/dp/B09YMXLVTH/ref=sr_1_608?c=ts&keywords=Allergy+Medicine&qid=1699385621&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-608&ts_id=3760991,,"AllWELL - Non Drowsy Allergy Relief, 24-Hour Allergy Medication for Indoor and Outdoor Allergy Symptoms, Antihistamine Pills with 180mg Fexofenadine Hydrochloride, 30 Caplets",20.00,,https://m.media-amazon.com/images/I/61zrEWRe68L._AC_UL320_.jpg,AllWELL,"Non Drowsy, Fast Acting, Clinically",,Allergy Control,"Allergy, Fever",,0,,0%,0%,0%,0%,0%,,,,22-Apr-22,PLD,B09YMXLVTH,,,alg
543,https://www.amazon.com/ALLER-CHLOR-CPM-4MG-WATS-100Tablets/dp/B001V9UVSA/ref=sr_1_481?c=ts&keywords=Allergy+Medicine&qid=1699384907&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-481&ts_id=3760991,FSA or HSA eligible,Aller-CHLOR/CPM 4MG WATS 100Tablets,7.61,100 Count (Pack of 1),https://m.media-amazon.com/images/I/61n49H1FmhL._AC_UL320_.jpg,,,,,,,303,4.6,79%,11%,6%,2%,2%,,,,16-Feb-10,"WATSON LABS, INC (PSI) NO POST",B001V9UVSA,,,alg
544,https://www.amazon.com/Sambrosa-Sweet-Dreams-Night-Syrup/dp/B0B4X1ZSXH/ref=sr_1_609?c=ts&keywords=Allergy+Medicine&qid=1699385621&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-609&ts_id=3760991,,Sambrosa Sweet Dreams Night Syrup - Non Habit Forming Syrup for Better Sleep - Doxylamine in Natural Base of Honey and 7 Organic Herbs - 33 Doses Per Bottle 100 ml,39.99,,https://m.media-amazon.com/images/I/81c2MGYUfzL._AC_UL320_.jpg,Sambrosa,,,For a good night's rest and nighttime allergy relief. Helps to get your natural sleep back.,Cold,,5,4.6,59%,41%,0%,0%,0%,,,,23-Jun-22,Sambrosa Care,B0B4X1ZSXH,,,alg
545,https://www.amazon.com/AsteproAllergy-Claritin-Allergy-MedicineBundle-Spraywith/dp/B0BZQH3143/ref=sr_1_610?c=ts&keywords=Allergy+Medicine&qid=1699385621&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-610&ts_id=3760991,,"AsteproAllergy+ Claritin Allergy MedicineBundle: Contains 1 AsteproAllergy Nasal Spraywith 200 Sprays, 1 Claritin 24 Hour Non Drowsy Allergy Tablets 10mg 100ct, 2 Pack",55.82,,https://m.media-amazon.com/images/I/41WZsVls0IL._AC_UL320_.jpg,Astepro,,,,,,0,,0%,0%,0%,0%,0%,,,,27-Mar-23,,B0BZQH3143,,,alg
546,https://www.amazon.com/Major-Pharmaceuticals-Chlorpheniramine-Tablets-Count/dp/B0BPBJFSXC/ref=sr_1_606?c=ts&keywords=Allergy+Medicine&qid=1699385621&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-606&ts_id=3760991,,"Major Pharmaceuticals Chlorpheniramine 4 mg Tablets, 100 Count (Pack of 2)",13.00,Tablet,https://m.media-amazon.com/images/I/510JuHlYplL._AC_UL320_.jpg,MAJOR,,,,,0.05 Pounds,0,,0%,0%,0%,0%,0%,No,,CHLRPH4MG-ROCKY,7-Dec-22,Everready First Aid,B0BPBJFSXC,,,alg
547,https://www.amazon.com/Dimetapp-Childrens-Cold-Allergy-Grape/dp/B01AVJ4QKY/ref=sr_1_539?c=ts&keywords=Allergy+Medicine&qid=1699385259&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-539&ts_id=3760991,,Dimetapp Children's Cold & Allergy Grape 8 oz (Pack of 3) by Dimetapp,47.78,8 Fl Oz (Pack of 3),https://m.media-amazon.com/images/I/71Zp8nlt8UL._AC_UL320_.jpg,Dimetapp,,,Cold and Flu Control,"Allergy, Cold",,127,4.8,89%,8%,0%,0%,3%,,,,6-Feb-16,PFIZER,B01AVJ4QKY,,"Active Ingredients: brompheniramine maleate, phenylephrine HCI. Inactive Ingredients: anhydrous citric acid, artificial flavor, FD&C blue no. 1, FD&C red no. 40, glycerin, propylene glycol, purified water, sodium benzoate, sodium citrate, sorbitol solution, sucralose.",alg
548,https://www.amazon.com/Organic-Aromatherapy-Sickness-Refresh-Allergy/dp/B07LBZW9ZK/ref=sr_1_532?c=ts&keywords=Allergy+Medicine&qid=1699385140&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-532&ts_id=3760991,,"Aromatherapy Nasal Inhaler Pack of 3 Made with Organic Essential Oil - Travel/Motion Sickness, Refresh and Allergy - 0.7 mL by Sponix",12.69,,https://m.media-amazon.com/images/I/71imWKp-f0L._AC_UL320_.jpg,Sponix,,,Sickness,"Allergy,Sickness",0.02 Ounces,6,3,44%,0%,0%,22%,34%,,,,13-Dec-18,Sponix,B07LBZW9ZK,,,alg
549,https://www.amazon.com/Benadryl-Childrens-Grape-Chewables-Pack/dp/B071PBBT8T/ref=sr_1_615?c=ts&keywords=Allergy+Medicine&qid=1699385621&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-615&ts_id=3760991,,Benadryl Children's Grape Chewables 20 ct. 2 Pack,19.54,20 Count (Pack of 2),https://m.media-amazon.com/images/I/81GLZVqzTQL._AC_UL320_.jpg,Benadryl,,,,Allergy,0.07 Kilograms,919,4.8,88%,8%,1%,1%,2%,,,,,,B071PBBT8T,,,alg
550,https://www.amazon.com/Amazon-Basic-Care-Fluticasone-Hydrochloride/dp/B0CHHS7415/ref=sr_1_614?c=ts&keywords=Allergy+Medicine&qid=1699385621&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-614&ts_id=3760991,,"Amazon Basic Care Allergy Bundle, Allergy Relief Nasal Spray, Fluticasone Propionate, and All Day Allergy Tablets, Cetirizine Hydrochloride, 24 Hour Relief",28.26,,https://m.media-amazon.com/images/I/71mpp3nXtAL._AC_UL320_.jpg,Amazon Basic Care,Non Drowsy,,,,,0,,0%,0%,0%,0%,0%,,,,7-Sep-23,,B0CHHS7415,,,alg
551,https://www.amazon.com/Zyrtec-Childrens-Dissolving-Cetirizine-Flavored/dp/B0CB698FVK/ref=sr_1_628?c=ts&keywords=Allergy+Medicine&qid=1699385621&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-628&ts_id=3760991,,"Zyrtec Children's 24 HR Dissolving Allergy Relief Tablets with Cetirizine, Citrus Flavored, 12 ct (Pack of 2)",24.30,24 Count (Pack of 1),https://m.media-amazon.com/images/I/51DlA3BywmL._AC_UL320_.jpg,Zyrtec,,,Allergy Control,Allergy,,0,,0%,0%,0%,0%,0%,No,,,5-Jul-23,Johnson & Johnson,B0CB698FVK,,"Active Ingredient (in each tablet): Cetirizine HCl 10 mg Inactive Ingredients: Amino methacrylate copolymer, anhydrous citric acid, colloidal silicon dioxide, crospovidone, flavors, hydroxypropyl cellulose, magnesium stearate, mannitol, microcrystalline cellulose, sodium bicarbonate, sodium starch glycolate, sucralose",alg
552,https://www.amazon.com/Xanthium-Seven-Forests-Tablets-Each/dp/B00GBFMKJW/ref=sr_1_619?c=ts&keywords=Allergy+Medicine&qid=1699385621&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-619&ts_id=3760991,,"Xanthium 12 By Seven Forests, 100 Tablets, 700 Mg. Each",29.95,Tablet,https://m.media-amazon.com/images/I/41V182CT99L._AC_UL320_.jpg,Seven Forests,,2 x 2 x 3.5 inches,Benefits for Allergy and Immune system,,0.11 Kilograms,21,4.7,85%,9%,0%,6%,0%,No,2 x 2 x 3.5 inches; 3.81 Ounces,,30-Oct-13,Institute of Traditional Medicine,B00GBFMKJW,,Cang Er Zi (xanthium) 13% Ku Shen (sophora) 12% Chai Hu (bupleurum) 9% E Bu Shi Cao (centipeda) 9% Huang Qin (scute) 9% Bai Qian (cynanchum) 9% Fang Feng (siler) 9% Wu Mei (mume) 8% Ren Shen (ginseng) 6% Gan Cao (licorice) 6% Mu Dan Pi (moutan) 6% Wu Wei Zi (schizandra) 5%,alg
554,https://www.amazon.com/Pregnancy-Maternity-Flexible-Threaded-Retainer/dp/B00Z24NXBC/ref=sr_1_622?c=ts&keywords=Allergy+Medicine&qid=1699385621&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-622&ts_id=3760991,,Pierced Owl - 14GA Pregnancy Maternity Flexible Nickel and Allergy Free Belly Button Threaded Retainer,5.91,,https://m.media-amazon.com/images/I/41v843n+GXL._AC_UL320_.jpg,,,,,,,136,3.5,49%,11%,7%,10%,22%,,,,10-Jun-22,Pierced Owl,B0B3SKJC4K,,,alg
555,https://www.amazon.com/Benadryl-Ultratabs-Antihistamine-Medication-Diphenhydramine/dp/B0CM4FR7Q8/ref=sr_1_621?c=ts&keywords=Allergy+Medicine&qid=1699385621&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-621&ts_id=3760991,,"Benadryl Tablets Ultratabs Antihistamine Allergy Medication Relief, 25 mg Diphenhydramine HCl Tablets for Relief of Cold & Allergy Symptoms, Allergy Pills, 2 Pack, 96 Count, W/Carrying Pouch and Cloth",19.95,,https://m.media-amazon.com/images/I/717n9XZb5SL._AC_UL320_.jpg,Benadryl,,,,,,0,,0%,0%,0%,0%,0%,,,,30-Oct-23,Benadryl,B0CM4FR7Q8,,,alg
557,https://www.amazon.com/Aller-Rescue-Nutritional-Allergen-Respiratory-Supplement/dp/B09ZJ957YM/ref=sr_1_624?c=ts&keywords=Allergy+Medicine&qid=1699385621&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-624&ts_id=3760991,,"FLOURISH Aller-Rescue Nutritional Support for Normal Allergen Response and Respiratory Health, Dietary Supplement, 60 Tablets",22.95,1 Count (Pack of 1),https://m.media-amazon.com/images/I/51u7p9mM6WL._AC_UL320_.jpg,,,,,,,0,,0%,0%,0%,0%,0%,,4.5 x 2.25 x 2.25 inches; 3.53 Ounces,,4-May-22,The Flourish Wellness Company,B09ZJ957YM,USA,,alg
559,https://www.amazon.com/Perrigo-Allergy-Relief-Hour-Loratadine/dp/B0CB68GX3P/ref=sr_1_627?c=ts&keywords=Allergy+Medicine&qid=1699385621&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-627&ts_id=3760991,,"Perrigo Allergy Relief, 24 Hour Allergy Relief, Loratadine 10mg Tab, 100 Tab (Pack of 2)",22.80,100 Count (Pack of 2),https://m.media-amazon.com/images/I/615FQkVi-KL._AC_UL320_.jpg,Perrigo,Non Drowsy,,Allergy Control,,,1,5,100%,0%,0%,0%,0%,No,,,5-Jul-23,Perrigo,B0CB68GX3P,,,alg
560,https://www.amazon.com/Boiron-AllergyCalm-Tablets-Symptoms-Sneezing/dp/B0CGBR8N2Q/ref=sr_1_607?c=ts&keywords=Allergy+Medicine&qid=1699385621&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-607&ts_id=3760991,,"Boiron AllergyCalm Kids Tablets for Relief from Allergy and Hay Fever Symptoms of Sneezing, Runny Nose, and Itchy Eyes or Throat - 120 Count",26.87,,https://m.media-amazon.com/images/I/8191Yzc7n3L._AC_UL320_.jpg,Boiron,Non Drowsy,,,,,1,5,100%,0%,0%,0%,0%,,,,22-Aug-23,Boiron,B0CGBR8N2Q,France,,alg
561,https://www.amazon.com/Zyrtec-Antihistamine-Capsules-Cetirizine-Hydrochloride/dp/B004RRC9XS/ref=sr_1_612?c=ts&keywords=Allergy+Medicine&qid=1699504542&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-612&ts_id=3760991,,"Zyrtec 24 Hour Indoor & Outdoor Allergy Liquid Gels, Antihistamine Capsules with Cetirizine Hydrochloride for All-Day Allergy Relief, 40 ct ( Pack of 2)",56.99,40 Count (Pack of 2),https://m.media-amazon.com/images/I/81VP0XbOmSL._AC_UL320_.jpg,Zyrtec,Allergy Control,3 x 3 x 1.5 inches,Allergy Control,,1 Ounces,143,4.7,87%,7%,2%,0%,5%,No,3 x 3 x 1.5 inches; 1 Ounces,,,Zyrtec Allergy,B004RRC9XS,,,alg
562,https://www.amazon.com/Flonase-Allergy-Relief-Metered-Sprays/dp/B01IAILV8I/ref=sr_1_613?c=ts&keywords=Allergy+Medicine&qid=1699504542&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-613&ts_id=3760991,FSA or HSA eligible,Flonase Allergy Relief Nasal Spray 60 Metered Sprays (Pack of 3),36.99,,https://m.media-amazon.com/images/I/81a593St1RL._AC_UL320_.jpg,Flonase,Non Drowsy,,Allergy Control,Allergy,9.64 Grams,22,3.5,48%,10%,11%,9%,22%,,,,11-Jul-16,GLAXOSMITHKLINE CONSUMER,B01IAILV8I,,,alg
563,https://www.amazon.com/Primary-Health-Allergy-Cetirizine-Tablets/dp/B07DRSKM5J/ref=sr_1_524?c=ts&keywords=Allergy+Medicine&qid=1699385140&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-524&ts_id=3760991,,"Primary Health 24 Hour Allergy Relief Cetirizine Hydrochloride 10mg Tablets, 365Count, White",14.68,365 Count (Pack of 1),https://m.media-amazon.com/images/I/51M8+4Tq8bL._AC_UL320_.jpg,Primary Health,,2 x 2 x 4.2 inches,,"Allergy, Fever",,1624,4.6,80%,12%,3%,1%,4%,,2 x 2 x 4.2 inches; 3.53 Ounces,,23-Jul-18,Aurohealth,B07DRSKM5J,India,"Cetirizine hydrochloride USP 10 mg, colloidal silicon dioxide, croscarmellose sodium, hypromellose, lactose monohydrate, magnesium stearate, microcrystalline cellulose, polyethylene glycol, titanium dioxide",alg
564,https://www.amazon.com/Rite-Aid-Allergy-Fluticasone-Propionate/dp/B09NZ9J3KH/ref=sr_1_630?c=ts&keywords=Allergy+Medicine&qid=1699385744&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-630&ts_id=3760991,,"Rite Aid Allergy Relief Fluticasone Propionate Nasal Spray, 50mcg - 2 Spray Bottles, 144 Metered Sprays Each",18.99,,https://m.media-amazon.com/images/I/81PRuUxuasL._AC_UL320_.jpg,Rite Aid,Non Drowsy,,,Allergy,,2,5,100%,0%,0%,0%,0%,,,,19-Oct-21,Rite Aid,B09NZ9J3KH,,,alg
565,https://www.amazon.com/Zyrtec-Allergy-Relief-Tablets-Count/dp/B01AVJ4E42/ref=sr_1_628?c=ts&keywords=Allergy+Medicine&qid=1699385744&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-628&ts_id=3760991,,"Zyrtec Allergy Relief Tablets, 70 Count by Zyrtec",36.99,70 Count (Pack of 1),https://m.media-amazon.com/images/I/61CZ-iAFbWL._AC_UL320_.jpg,Zyrtec,,,Allergy Control,Allergy,,149,4.8,88%,8%,0%,2%,2%,,,,6-Feb-16,Zyrtec,B01AVJ4E42,,,alg
566,https://www.amazon.com/Zyrtec-Bonus-Pack-40-Count/dp/B01AVJ08JW/ref=sr_1_620_mod_primary_new?c=ts&keywords=Allergy+Medicine&qid=1699385621&refinements=p_85%3A2470955011&rps=1&s=hpc&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-620&ts_id=3760991,,"Zyrtec Bonus Pack, 40-Count by Zyrtec",18.00,40 Count (Pack of 1),https://m.media-amazon.com/images/I/61B71GashoL._AC_UL320_.jpg,Zyrtec,,,,Allergy,10 Milligrams,2016,4.7,85%,10%,3%,1%,2%,No,,,6-Feb-16,Zyrtec,B01AVJ08JW,,"Active Ingredient (in each tablet): Cetirizine HCl 10 mg Inactive Ingredients: Colloidal silicon dioxide, croscarmellose sodium, hypromellose, lactose monohydrate, magnesium stearate, microcrystalline cellulose, polyethylene glycol, titanium dioxide",alg
